year,adm3,adm2,adm1,firms,sales,d-labour,d-wage,d-labourmonth,d-labourfem,d-wagefem,d-labourmonthfem,d-labourmale,d-wagemale,d-labourmonthmale,nd-labour,nd-wage,nd-labourmonth,nd-labourfem,nd-wagefem,nd-labourmonthfem,nd-labourmale,nd-wagemale,nd-labourmonthmale,asdf_id,totallabour,totalwage,totallabourfem,totalwagefem,totallabourmale,totalwagemale,lnsales,logsales,lntotalwage,lntotalwagefem,lngtotalwagemale,logtotalwage,logtotalwagefem,logtotalwagemale,rank,adm1_adm3
2021,Sagrada Familia,Curico,Maule,1461,5487705.57,12962,766180.038,4157.746,4412,322013.051,1540.415,8567,447242.463,2617.248,1477,115513.609,604.582,759,48271.674,359.584,718,67241.933,245,290,14439,881693.647,5171,370284.725,9285,514484.396,15.5180208,6.739390802,13.68959994,12.82202752,9.136155474,5.945317712,5.568535797,5.711372207,310,Maule - Sagrada Familia
2021,San Clemente,Talca,Maule,2542,4994995.77,9382,995607.46,4593.248,3986,498006.436,2074.915,5378,497622.839,2518.331,2314,184779.658,1005.416,907,82347.309,443.667,1407,102432.347,561.749,307,11696,1180387.118,4893,580353.745,6785,600055.186,15.42394712,6.698535125,13.98135301,13.2713931,8.822469572,6.072024461,5.763692791,5.778191194,311,Maule - San Clemente
2021,Mostazal,Cachapoal,OHiggins,1307,4955462.16,8347,410468.085,2931.664,2962,96035.603,885.666,5374,314425.234,2045.666,1192,56887.145,556.417,719,22714.04,362.667,473,34173.106,193.749,40,9539,467355.23,3681,118749.643,5847,348598.34,15.41600099,6.695084164,13.05484491,11.68477272,8.673683988,5.669647107,5.074632313,5.542325315,312,Libertador Gral. Bernardo OÕHiggins - Mostazal
2021,Graneros,Cachapoal,OHiggins,1554,4867713.73,12872,819377.972,4659.162,5057,375342.466,1872.748,7796,444035.499,2786.415,1977,180568.759,1063.499,950,79612.709,540.75,1027,100956.05,522.75,8,14849,999946.731,6007,454955.175,8823,544991.549,15.39813492,6.687325029,13.81545729,13.02795418,9.085117227,5.999976865,5.657968609,5.736389768,313,Libertador Gral. Bernardo OÕHiggins - Graneros
2021,Algarrobo,San Antonio,Valparaiso,1343,4722724.54,3058,495699.954,1891.249,1365,237596.16,902.5,1695,258520.078,988.75,1365,124880.672,470.333,605,57214.87,237.584,760,67665.799,232.75,197,4423,620580.626,1970,294811.03,2455,326185.877,15.36789642,6.674192615,13.33841081,12.59408985,7.80588204,5.792798213,5.469543728,5.513465153,314,Valparaiso - Algarrobo
2021,Quintero,Valparaiso,Valparaiso,1603,4664177.67,3887,455868.425,2223.082,1324,134438.658,795.5,2554,321506.4,1427.582,1944,105668.473,880.749,1048,44055.127,556.917,896,61613.346,323.834,203,5831,561536.898,2372,178493.785,3450,383119.746,15.3554221,6.668775085,13.23843276,12.09230906,8.14612951,5.749378299,5.251623099,5.583334536,315,Valparaiso - Quintero
2021,El Monte,Talagante,Metropolitana,1538,4659559.81,5247,794618.536,3412.832,1919,360040.741,1399.25,3318,434577.798,2013.582,1630,127232.484,709.083,831,58743.428,388,799,68489.058,321.084,205,6877,921851.02,2750,418784.169,4117,503066.856,15.35443154,6.668344891,13.73413891,12.94511096,8.322880022,5.964660741,5.621990256,5.701625705,316,Metropolitana - El Monte
2021,Olivar,Cachapoal,OHiggins,1018,4478830.09,4584,428134.278,2261.166,1341,96644.508,612.499,3226,331489.772,1648.666,922,51608.462,359.917,426,17013.839,186.834,496,34594.622,173.083,270,5506,479742.74,1767,113658.347,3722,366084.394,15.31487243,6.651164587,13.08100528,11.64095227,8.222016437,5.681008411,5.055601336,5.563581216,317,Libertador Gral. Bernardo OÕHiggins - Olivar
2021,Purranque,Osorno,Los Lagos,1243,4441400.69,3444,532904.668,2242.083,1173,198679.382,750.5,2260,334225.282,1491.583,1379,108430.901,736.916,496,45124.496,271.833,883,63279.586,465,54,4823,641335.569,1669,243803.878,3143,397504.868,15.30648036,6.647519956,13.37130811,12.4041194,8.052933037,5.807085327,5.387040609,5.599342452,318,Los Lagos - Purranque
2021,La Cruz,Quillota,Valparaiso,1395,4349584.15,4578,565501.697,2669.999,1648,209207.919,964.083,3073,361018.849,1705.583,1562,101414.405,646.999,750,38263.158,336.583,812,63151.247,310.416,289,6140,666916.102,2398,247471.077,3885,424170.096,15.2855908,6.638447737,13.41041953,12.41904899,8.264878263,5.824071203,5.393524448,5.627540047,319,Valparaiso - La Cruz
2021,Hijuelas,Quillota,Valparaiso,1260,4233141.74,4177,701907.116,2831.75,1573,288240.541,1117.834,2595,413666.573,1713.916,2034,145691.888,857.75,1057,66634.125,549.084,977,79057.766,308.666,321,6211,847599.004,2630,354874.666,3572,492724.339,15.258455,6.62666281,13.65016293,12.77951995,8.180880942,5.928190438,5.550074997,5.692604016,320,Valparaiso - Hijuelas
2021,Penco,Concepcion,Biobio,1638,4147024.7,5067,470915.561,2655.749,1195,122599.714,693.416,3861,348737.973,1962.332,1783,118955.762,807.249,908,53489.636,489.916,875,65466.128,317.334,176,6850,589871.323,2103,176089.35,4736,414204.101,15.2379017,6.617736622,13.2876597,12.07874682,8.462948177,5.770757283,5.24573309,5.617214394,321,Biobio - Penco
2021,Bulnes,Diguillin,Nuble,1229,3887017.22,4032,445692.959,2024.75,1548,147693.26,738.25,2479,297999.7,1286.499,1015,70093.771,379.417,505,35284.758,220.917,510,34809.014,158.5,113,5047,515786.73,2053,182978.018,2989,332808.714,15.17315264,6.589616465,13.15344865,12.1171213,8.002694162,5.712470165,5.262398919,5.522194689,322,Nuble - Bulnes
2021,Titil,Chacabuco,Metropolitana,1109,3834915.83,3395,426364.172,1893.498,1125,143005.481,617.583,2310,294521.211,1275.916,1464,127464.593,553.999,649,61420.632,308.917,815,66043.962,245.083,320,4859,553828.765,1774,204426.113,3125,360565.173,15.15965804,6.583755836,13.22461083,12.22796188,8.047189562,5.743375509,5.310536371,5.556983776,323,Metropolitana - Titil
2021,Coltauco,Cachapoal,OHiggins,1131,3815086.33,10395,758468.624,3724.08,4644,340321.379,1680.832,5693,418077.282,2041.749,1033,64424.493,382.667,477,26903.635,185.084,556,37520.858,197.583,3,11428,822893.117,5121,367225.014,6249,455598.14,15.15447385,6.58150437,13.6205816,12.81373006,8.74017673,5.91534343,5.564932256,5.658581942,324,Libertador Gral. Bernardo OÕHiggins - Coltauco
2021,Chillan Viejo,Diguillin,Nuble,1216,3620599.45,3589,333682.686,2000.082,644,57902.305,366.75,2938,275776.788,1633.249,990,50788.317,471.417,394,17157.88,213.001,596,33630.437,258.417,114,4579,384471.003,1038,75060.185,3534,309407.225,15.10215016,6.558780481,12.85962365,11.22604554,8.170185653,5.584863591,4.87540963,5.490530451,325,Nuble - Chillan Viejo
2021,Maria Pinto,Melipilla,Metropolitana,883,3518208.17,2523,379059.707,1491.332,1076,177144.755,625.583,1444,201927.789,865.666,979,89789.917,375.25,406,30556.482,181.999,573,59233.434,193.25,127,3502,468849.624,1482,207701.237,2017,261161.223,15.07346238,6.546321533,13.05803736,12.24385597,7.609366538,5.671033572,5.317439083,5.416908694,326,Metropolitana - Maria Pinto
2021,Paillaco,Valdivia,Los Rios,1315,3321783.04,3734,539804.054,2332,1678,257839.025,1042.833,2051,281965.037,1289.166,1844,108044.538,790.416,923,53640.521,440.501,921,54404.019,349.916,33,5578,647848.592,2601,311479.546,2972,336369.056,15.01601226,6.521371263,13.38141229,12.64908895,7.996990406,5.811473519,5.493429533,5.526816036,327,Los Rios - Paillaco
2021,Donihue,Cachapoal,OHiggins,1056,3298509.66,4556,406105.045,2350.499,1222,95221.753,597.166,3310,310868.226,1753.25,882,43320.655,368.834,322,16236.943,154.084,560,27083.712,214.75,269,5438,449425.7,1544,111458.696,3870,337951.938,15.00898131,6.51831776,13.01572582,11.62140936,8.261009786,5.652657904,5.047113958,5.528854941,328,Libertador Gral. Bernardo OÕHiggins - Donihue
2021,Palmilla,Colchagua,OHiggins,1083,3159315.28,4262,230554.109,1592,1477,61740.682,485.917,2782,168812.69,1105.916,619,26886.329,249.416,245,8258.434,107.584,374,18627.896,141.833,275,4881,257440.438,1722,69999.116,3156,187440.586,14.96586588,6.499592968,12.45854366,11.15623789,8.057060682,5.410676766,4.845092555,5.272863633,329,Libertador Gral. Bernardo OÕHiggins - Palmilla
2021,Hualqui,Concepcion,Biobio,1087,3138966.9,2816,302213.933,1432.75,787,121525.675,476.583,2024,180688.256,956.166,1121,101027.686,478.084,582,47867.044,275.583,539,53160.644,202.501,97,3937,403241.619,1369,169392.719,2563,233848.9,14.95940429,6.496786736,12.90729121,12.03997508,7.848933726,5.60556535,5.228894739,5.368935331,330,Biobio - Hualqui
2021,Llaillay,San Felipe,Valparaiso,1226,2959228.63,4259,478854.744,2326.916,1682,230195.661,1010.5,2608,250622.325,1316.416,867,53013.452,417.916,418,26782.183,225.5,449,26231.27,192.417,71,5126,531868.196,2100,256977.844,3057,276853.595,14.90043919,6.47117852,13.18415099,12.45674515,8.025189322,5.725804022,5.409895681,5.442250167,331,Valparaiso - Llaillay
2021,Isla de Pascua,Isla de Pascua,Valparaiso,326,2911187.92,221,58786.207,131.917,85,20184.55,62,94,38601.658,69.916,253,30595.698,66.917,94,9317.349,29.334,159,21278.347,37.583,233,474,89381.905,179,29501.899,253,59880.005,14.88407178,6.46407024,11.40067354,10.29220991,5.533389489,4.951249607,4.469849972,4.777281828,332,Valparaiso - Isla de Pascua
2021,Chonchi,Chiloe,Los Lagos,887,2569194.9,2268,195151.489,1315.833,394,35475.308,243.417,1871,159676.183,1072.415,619,31749.022,229.917,192,14480.894,81.333,427,17268.128,148.583,163,2887,226900.511,586,49956.202,2298,176944.311,14.75910314,6.409797051,12.33226692,10.81890194,7.739794458,5.355835474,4.698589413,5.247836604,333,Los Lagos - Chonchi
2021,Puyehue,Osorno,Los Lagos,745,2484700.68,2384,371107.058,1532.584,1025,161220.91,598.75,1358,209886.151,933.834,1010,72222.312,411.25,519,31036.928,225.167,491,41185.384,186.083,142,3394,443329.37,1544,192257.838,1849,251071.535,14.72566276,6.395274079,13.00206827,12.16659266,7.522400231,5.646726504,5.283884054,5.399797478,334,Los Lagos - Puyehue
2021,Colbun,Linares,Maule,1263,2381068.04,4278,366856.197,2107.832,1482,145621.528,746.166,2791,221234.664,1361.666,1189,94302.622,551.167,633,39915.229,322.916,556,54387.393,228.25,306,5467,461158.819,2115,185536.757,3347,275622.057,14.6830597,6.376771806,13.04149777,12.13100829,8.115819701,5.663850518,5.268429961,5.44031397,335,Maule - Colbun
2021,Putaendo,San Felipe,Valparaiso,907,2195815.86,2962,152102.876,1152.499,987,54513.538,397.417,1963,97569.3,754.833,569,28227.96,280.5,318,9000.861,177.417,251,19227.1,103.083,296,3531,180330.836,1305,63514.399,2214,116796.4,14.60206423,6.341595918,12.10254842,11.05902192,7.702556113,5.256069996,4.802872193,5.067429457,336,Valparaiso - Putaendo
2021,Mejillones,Antofagasta,Antofagasta,618,2095882.54,2128,241516.862,1168.832,673,74645.559,400.834,1449,166745.001,767.666,960,116111.429,419.166,396,39569.577,215.417,564,76541.851,203.75,228,3088,357628.291,1069,114215.136,2013,243286.852,14.55548528,6.32136694,12.78724943,11.64583911,7.607381426,5.553431867,5.057723661,5.386118639,337,Antofagasta - Mejillones
2021,Hualane,Curico,Maule,801,1754325.63,2471,321436.691,1431.083,981,140841.119,579.083,1487,180595.57,852,695,54258.414,380.75,440,28394.476,265.583,255,25863.938,115.167,329,3166,375695.105,1421,169235.595,1742,206459.508,14.37759508,6.244110208,12.8365332,12.03904708,7.462789157,5.574835537,5.228491713,5.314834888,338,Maule - Hualane
2021,Galvarino,Cautin,La Araucania,365,1336851.02,1740,291201.432,1081.166,801,149023.825,502.167,939,142177.611,579,525,93458.427,271.666,276,55740.75,151.833,249,37717.68,119.833,7,2265,384659.859,1077,204764.575,1188,179895.291,14.10582742,6.126083012,12.86011474,12.22961618,7.0800265,5.585076868,5.311254824,5.255019795,339,La Araucania - Galvarino
2021,General Lagos,Parinacota,Arica y Parinacota,9,1308190.51,1,318933.1841,1,0,162772.8927,0,1,156308.5712,1,9,95186.03954,3,4,45670.34149,1.5,5,49511.37038,1.5,293,10,414119.2236,4,208443.2342,6,205819.9416,14.08415545,6.116670994,12.93390919,12.24742203,1.791759469,5.617125391,5.318987803,5.313487451,340,Arica y Parinacota - General Lagos
2021,Cobquecura,Itata,Nuble,242,270980.48,274,21552.455,161.5,94,8508.792,60.75,180,13043.663,100.75,84,2742.072,41.417,51,1816.731,24.833,33,925.341,16.584,265,358,24294.527,145,10325.523,213,13969.004,12.50980207,5.432938008,10.09800638,9.24237407,5.361292166,4.385508448,4.013912058,4.145165442,341,Nuble - Cobquecura
2021,Alto Biobio,Biobio,Biobio,117,191134.83,143,10708.815,73.583,61,3505.947,32.25,82,7202.868,41.333,83,4295.538,25.834,38,844.431,14.916,45,3451.107,10.916,124,226,15004.353,99,4350.378,127,10653.975,12.16073437,5.281339835,9.616095638,8.378018017,4.844187086,4.176217273,3.638526994,4.027511673,342,Biobio - Alto Biobio
2021,Juan Fernandez,Valparaiso,Valparaiso,94,129395.59,191,37625.786,109.167,77,16282.831,52.417,114,21342.955,56.75,164,24929.46,80.833,93,14925.474,46.75,71,10003.987,34.083,232,355,62555.246,170,31208.305,185,31346.942,11.77062958,5.111919475,11.04380538,10.34843952,5.220355825,4.796263736,4.494270182,4.49619518,343,Valparaiso - Juan Fernandez
2021,Putre,Parinacota,Arica y Parinacota,117,117637.79,85,5507.618,52,49,3122.699,28.916,36,2384.92,23.083,95,1854.296,47.5,35,433.608,16.417,60,1420.687,31.084,105,180,7361.914,84,3556.307,96,3805.607,11.67536561,5.070546857,8.904075232,8.176477926,4.564348191,3.86699074,3.550999245,3.580423937,344,Arica y Parinacota - Putre
